name	item	drop_rate	action	rank					
Bnahabra	Monster Broth	6	Body Carve - Tunda/Misty Peaks	G Rank					
Bnahabra	Bnahabra Shell	45	Body Carve - Volcano	Low Rank					
Bnahabra	Monster Fluid	30	Body Carve - Volcano	Low Rank					
Bnahabra	Bnahabra Wing	15	Body Carve - Volcano	Low Rank					
Bnahabra	Bnahabra Spine	10	Body Carve - Volcano	Low Rank					
Bnahabra	Bnaha Carapace	36	Body Carve - Volcano	High Rank					
Bnahabra	Monster Broth	30	Body Carve - Volcano	High Rank					
Bnahabra	Bnahabra Wing	10	Body Carve - Volcano	High Rank					
Bnahabra	Bnahabra Spine	10	Body Carve - Volcano	High Rank					
Bnahabra	Monster Fluid	10	Body Carve - Volcano	High Rank					
Bnahabra	Bnahabra Shell	4	Body Carve - Volcano	High Rank					
Bnahabra	Bnaha Carapace	41	Body Carve - Volcano	G Rank					
Bnahabra	Monster Essense	35	Body Carve - Volcano	G Rank					
Bnahabra	Bnahabra Cutwing	12	Body Carve - Volcano	G Rank					
Bnahabra	Monster Broth	12	Body Carve - Volcano	G Rank					
Bullfango	Bullfango Pelt	44	Body Carve	Low Rank					
Bullfango	Raw Meat	21	Body Carve	Low Rank					
Bullfango	Bullfango Tusk	20	Body Carve	Low Rank					
Bullfango	Bone	10	Body Carve	Low Rank					
Bullfango	Bullfango Head	5	Body Carve	Low Rank					
Bullfango	Bullfango Pelt	39	Body Carve	High Rank					
Bullfango	Bullfango Tusk	25	Body Carve	High Rank					
Bullfango	Raw Meat	21	Body Carve	High Rank					
Bullfango	Bullfango Head	10	Body Carve	High Rank					
Bullfango	Bone	5	Body Carve	High Rank					
Bullfango	Massive Bone	30	Body Carve	G Rank					
Bullfango	Bullfango Tusk	25	Body Carve	G Rank					
Bullfango	Bullfango Head	17	Body Carve	G Rank					
Bullfango	Raw Meat	16	Body Carve	G Rank					
Bullfango	Bullfango Pelt	12	Body Carve	G Rank					
Delex	Monster Guts	45	Body Carve	Low Rank					
Delex	Sharpened Fang	30	Body Carve	Low Rank					
Delex	Big Fin	25	Body Carve	Low Rank					
Delex	Monster Guts	45	Body Carve	High Rank					
Delex	Quality Fin	40	Body Carve	High Rank					
Delex	Sharpened Fang	15	Body Carve	High Rank					
Delex	Giant Fin	40	Body Carve	G Rank					
Delex	Monster Guts	35	Body Carve	G Rank					
Delex	Sharpened Fang	15	Body Carve	G Rank					
Delex	Quality Fin	10	Body Carve	G Rank					
Epioth	Monster Guts	35	Body Carve	Low Rank					
Epioth	Monster Bone S	30	Body Carve	Low Rank					
Epioth	Hydro Hide	20	Body Carve	Low Rank					
Epioth	Raw Meat	15	Body Carve	Low Rank					
Epioth	Hydro Hide+	40	Body Carve	High Rank					
Epioth	Monster Guts	30	Body Carve	High Rank					
Epioth	Raw Meat	15	Body Carve	High Rank					
Epioth	Monster Bone S	15	Body Carve	High Rank					
Epioth	Supple Piel	45	Body Carve	G Rank					
Epioth	Hydro Hide+	20	Body Carve	G Rank					
Epioth	Monster Guts	20	Body Carve	G Rank					
Epioth	Raw Meat	15	Body Carve	G Rank					
Felyne	First-Aid Med	54	Tear	Low Rank					
Felyne	Round Acorn	26	Tear	Low Rank					
Felyne	Pawprint Stamp	12	Tear	Low Rank					
Felyne	EZ Flash Bomb	8	Tear	Low Rank					
Felyne	First-Aid Med	54	Tear	High Rank					
Felyne	Round Acorn	26	Tear	High Rank					
Felyne	Pawprint Stamp	12	Tear	High Rank					
Felyne	EZ Flash Bomb	8	Tear	High Rank					
Felyne	First-Aid Med	54	Tear	G Rank					
Felyne	Round Acorn	26	Tear	G Rank					
Felyne	Pawprint Stamp	12	Tear	G Rank					
Felyne	EZ Flash Bomb	8	Tear	G Rank					
Arowana	Sharpened Fang	50	Body Carve	Low Rank					
Arowana	Raw Meat	30	Body Carve	Low Rank					
Arowana	Catalyst	20	Body Carve	Low Rank					
Arowana	Sharpened Fang	50	Body Carve	High Rank					
Arowana	Raw Meat	30	Body Carve	High Rank					
Arowana	Catalyst	20	Body Carve	High Rank					
Arowana	Sharpened Fang	50	Body Carve	G Rank					
Arowana	Raw Meat	30	Body Carve	G Rank					
Arowana	Catalyst	20	Body Carve	G Rank					
Catfish	Monster Guts	41	Body Carve	Low Rank					
Catfish	Velvety Hide	33	Body Carve	Low Rank					
Catfish	Raw Meat	26	Body Carve	Low Rank					
Catfish	Monster Guts	41	Body Carve	High Rank					
Catfish	Velvety Hide	33	Body Carve	High Rank					
Catfish	Raw Meat	26	Body Carve	High Rank					
Catfish	Monster Guts	41	Body Carve	G Rank					
Catfish	Velvety Hide	33	Body Carve	G Rank					
Catfish	Raw Meat	26	Body Carve	G Rank					
Jellyfish	Velvety Hide	52	Body Carve	Low Rank					
Jellyfish	Raw Meat	33	Body Carve	Low Rank					
Jellyfish	Bomb Sac	20	Body Carve	Low Rank					
Jellyfish	Velvety Hide	52	Body Carve	High Rank					
Jellyfish	Raw Meat	33	Body Carve	High Rank					
Jellyfish	Bomb Sac	20	Body Carve	High Rank					
Jellyfish	Velvety Hide	52	Body Carve	G Rank					
Jellyfish	Raw Meat	33	Body Carve	G Rank					
Jellyfish	Bomb Sac	20	Body Carve	G Rank					
Molid	Big Fin	46	Body Carve	Low Rank					
Molid	Raw Meat	30	Body Carve	Low Rank					
Molid	Lifecrystals	24	Body Carve	Low Rank					
Molid	Big Fin	46	Body Carve	High Rank					
Molid	Raw Meat	30	Body Carve	High Rank					
Molid	Lifecrystals	24	Body Carve	High Rank					
Molid	Big Fin	46	Body Carve	G Rank					
Molid	Raw Meat	30	Body Carve	G Rank					
Molid	Lifecrystals	24	Body Carve	G Rank					
Perciform	Big Fin	48	Body Carve	Low Rank					
Perciform	Raw Meat	32	Body Carve	Low Rank					
Perciform	Dash Extract	20	Body Carve	Low Rank					
Perciform	Big Fin	48	Body Carve	High Rank					
Perciform	Raw Meat	32	Body Carve	High Rank					
Perciform	Dash Extract	20	Body Carve	High Rank					
Perciform	Big Fin	48	Body Carve	G Rank					
Perciform	Raw Meat	32	Body Carve	G Rank					
Perciform	Dash Extract	20	Body Carve	G Rank					
Sharq	Sharpened Fang	42	Body Carve	Low Rank					
Sharq	Sharqskin	22	Body Carve	Low Rank					
Sharq	Raw Meat	20	Body Carve	Low Rank					
Sharq	Immunizer	16	Body Carve	Low Rank					
Sharq	Sharpened Fang	42	Body Carve	High Rank					
Sharq	Sharqskin	22	Body Carve	High Rank					
Sharq	Raw Meat	20	Body Carve	High Rank					
Sharq	Immunizer	16	Body Carve	High Rank					
Sharq	Sharpened Fang	42	Body Carve	G Rank					
Sharq	Sharqskin	22	Body Carve	G Rank					
Sharq	Raw Meat	20	Body Carve	G Rank					
Sharq	Immunizer	16	Body Carve	G Rank					
Gargwa	Raw Meat	70	Body Carve	High Rank					
Gargwa	Gargwa Feather	25	Body Carve	High Rank					
Gargwa	Monster Bone S	5	Body Carve	High Rank					
Gargwa	Raw Meat	70	Body Carve	G Rank					
Gargwa	Gargwa Feather	25	Body Carve	G Rank					
Gargwa	Monster Bone S	5	Body Carve	G Rank					
Gargwa	Gargwa Egg	42	Tear	High Rank					
Gargwa	Gargwa Guano	24	Tear	High Rank					
Gargwa	Gold Gargwa Egg	18	Tear	High Rank					
Gargwa	Herb	12	Tear	High Rank					
Gargwa	Insect Husk	4	Tear	High Rank					
Gargwa	Gargwa Egg	42	Tear	G Rank					
Gargwa	Gargwa Guano	24	Tear	G Rank					
Gargwa	Gold Gargwa Egg	18	Tear	G Rank					
Gargwa	Herb	12	Tear	G Rank					
Gargwa	Insect Husk	4	Tear	G Rank					
Giggi	Velvety Hide	65	Body Carve	Low Rank					
Giggi	Giggi Extract	20	Body Carve	Low Rank					
Giggi	Monster Fluid	15	Body Carve	Low Rank					
Giggi	Velvety Hide	55	Body Carve	High Rank					
Giggi	Giggi Extract	20	Body Carve	High Rank					
Giggi	Monster Fluid	15	Body Carve	High Rank					
Giggi	Monster Broth	10	Body Carve	High Rank					
Giggi	Monster Essense	30	Body Carve	G Rank					
Giggi	Giggi Extract	25	Body Carve	G Rank					
Giggi	Velvety Hide	25	Body Carve	G Rank					
Giggi	Monster Broth	20	Body Carve	G Rank					
Jaggi	Bird Wyvern Fang	40	Body Carve	Low Rank					
Jaggi	Jaggi Hide	29	Body Carve	Low Rank					
Jaggi	Jaggi Scale	23	Body Carve	Low Rank					
Jaggi	Monster Bone S	8	Body Carve	Low Rank					
Jaggi	Avian Finebone	37	Body Carve	High Rank					
Jaggi	Bird Wyvern Fang	35	Body Carve	High Rank					
Jaggi	Jaggi Scale+	18	Body Carve	High Rank					
Jaggi	Jaggi Hide	10	Body Carve	High Rank					
Jaggi	Avian Stoutbone	51	Body Carve	G Rank					
Jaggi	Bird Wyvern Fang	25	Body Carve	G Rank					
Jaggi	Jaggi Scale+	24	Body Carve	G Rank					
Jaggia	Jaggi Hide	43	Body Carve	Low Rank					
Jaggia	Jaggi Scale	30	Body Carve	Low Rank					
Jaggia	Bird Wyvern Fang	18	Body Carve	Low Rank					
Jaggia	Monster Bone S	9	Body Carve	Low Rank					
Jaggia	Jaggi Scale+	55	Body Carve	High Rank					
Jaggia	Avian Finebone	22	Body Carve	High Rank					
Jaggia	Bird Wyvern Fang	15	Body Carve	High Rank					
Jaggia	Jaggi Hide	8	Body Carve	High Rank					
Jaggia	Jaggi Scale+	48	Body Carve	G Rank					
Jaggia	Avian Stoutbone	40	Body Carve	G Rank					
Jaggia	Bird Wyvern Fang	12	Body Carve	G Rank					
Kelbi	Kelbi Horn	45	Body Carve	Low Rank					
Kelbi	Warm Pelt	30	Body Carve	Low Rank					
Kelbi	White Liver	15	Body Carve	Low Rank					
Kelbi	Raw Meat	10	Body Carve	Low Rank					
Kelbi	Kelbi Horn	45	Body Carve	High Rank					
Kelbi	High-Quality Pelt	30	Body Carve	High Rank					
Kelbi	Raw Meat	10	Body Carve	High Rank					
Kelbi	White Liver	10	Body Carve	High Rank					
Kelbi	Warm Pelt	5	Body Carve	High Rank					
Kelbi	PrizedPelt	40	Body Carve	G Rank					
Kelbi	Kelbi Horn	25	Body Carve	G Rank					
Kelbi	Raw Meat	10	Body Carve	G Rank					
Kelbi	White Liver	10	Body Carve	G Rank					
Kelbi	High-Quality Pelt	5	Body Carve	G Rank					
Kelbi	Kelbi Horn	100	Knockdown Carve	Low Rank					
Kelbi	Kelbi Horn	100	Knockdown Carve	High Rank					
Kelbi	Kelbi Horn	100	Knockdown Carve	G Rank					
Kelbi (Blue)	Blue Kelbi Horn	45	Body Carve	Low Rank					
Kelbi (Blue)	Warm Pelt	30	Body Carve	Low Rank					
Kelbi (Blue)	White Liver	15	Body Carve	Low Rank					
Kelbi (Blue)	Raw Meat	10	Body Carve	Low Rank					
Kelbi (Blue)	Blue Kelbi Horn	45	Body Carve	High Rank					
Kelbi (Blue)	High-Quality Pelt	30	Body Carve	High Rank					
Kelbi (Blue)	Raw Meat	10	Body Carve	High Rank					
Kelbi (Blue)	White Liver	10	Body Carve	High Rank					
Kelbi (Blue)	Warm Pelt	5	Body Carve	High Rank					
Kelbi (Blue)	Blue Kelbi Horn	65	Knockdown Carve	Low Rank					
Kelbi (Blue)	Kelbi Horn	35	Knockdown Carve	Low Rank					
Kelbi (Blue)	Blue Kelbi Horn	65	Knockdown Carve	High Rank					
Kelbi (Blue)	Kelbi Horn	35	Knockdown Carve	High Rank					
Ludroth	Hydro Hide	49	Body Carve	Low Rank					
Ludroth	Immature Sponge	32	Body Carve	Low Rank					
Ludroth	Monster Bone S	19	Body Carve	Low Rank					
Ludroth	Hydro Hide+	45	Body Carve	High Rank					
Ludroth	Immature Sponge	32	Body Carve	High Rank					
Ludroth	Monster Bone M	13	Body Carve	High Rank					
Ludroth	Hydro Hide	5	Body Carve	High Rank					
Ludroth	Monster Bone S	5	Body Carve	High Rank					
Ludroth	Supple Piel	61	Body Carve	G Rank					
Ludroth	Hydro Hide+	29	Body Carve	G Rank					
Ludroth	Monster Bone M	10	Body Carve	G Rank					
Melynx	Secret Stash	50	Body Carve	Low Rank					
Melynx	Ration	27	Body Carve	Low Rank					
Melynx	Pawprint Stamp	20	Body Carve	Low Rank					
Melynx	EZ Shock Trap	3	Body Carve	Low Rank					
Melynx	Secret Stash	50	Body Carve	High Rank					
Melynx	Ration	27	Body Carve	High Rank					
Melynx	Pawprint Stamp	20	Body Carve	High Rank					
Melynx	EZ Shock Trap	3	Body Carve	High Rank					
Melynx	Secret Stash	50	Body Carve	G Rank					
Melynx	Ration	27	Body Carve	G Rank					
Melynx	Pawprint Stamp	20	Body Carve	G Rank					
Melynx	EZ Shock Trap	3	Body Carve	G Rank					
Popo	Popo Tongue	45	Body Carve	Low Rank					
Popo	Raw Meat	30	Body Carve	Low Rank					
Popo	Bone	20	Body Carve	Low Rank					
Popo	Jumbo Bone	5	Body Carve	Low Rank					
Popo	Popo Tongue	45	Body Carve	High Rank					
Popo	Raw Meat	25	Body Carve	High Rank					
Popo	Jumbo Bone	20	Body Carve	High Rank					
Popo	Bone	8	Body Carve	High Rank					
Popo	Stoutbone	2	Body Carve	High Rank					
Popo	Popo Tongue	35	Body Carve	G Rank					
Popo	Raw Meat	25	Body Carve	G Rank					
Popo	Stoutbone	20	Body Carve	G Rank					
Popo	PrizedPelt	20	Body Carve	G Rank					
Rhenoplos	Rhenoplos Shell	35	Body Carve	Low Rank					
Rhenoplos	Raw Meat	35	Body Carve	Low Rank					
Rhenoplos	Monster Bone M	20	Body Carve	Low Rank					
Rhenoplos	Rhenoplos Scalp	10	Body Carve	Low Rank					
Rhenoplos	Rheno Carapace	35	Body Carve	High Rank					
Rhenoplos	Raw Meat	20	Body Carve	High Rank					
Rhenoplos	Rhenoplos Shell	15	Body Carve	High Rank					
Rhenoplos	Rhenoplos Scalp	15	Body Carve	High Rank					
Rhenoplos	Monster Bone M	15	Body Carve	High Rank					
Rhenoplos	Rhenoplos Bone	50	Body Carve	G Rank					
Rhenoplos	Rheno Carapace	30	Body Carve	G Rank					
Rhenoplos	Raw Meat	20	Body Carve	G Rank					
Slagtoth	Slagtoth Oil	40	Body Carve	High Rank					
Slagtoth	Slagtoth Hide+	40	Body Carve	High Rank					
Slagtoth	Raw Meat	15	Body Carve	High Rank					
Slagtoth	Monster Bone+	5	Body Carve	High Rank					
Slagtoth	Slagtoth Hide+	35	Body Carve	G Rank					
Slagtoth	Rhenoplos Bone	30	Body Carve	G Rank					
Slagtoth	Slagtoth Oil	20	Body Carve	G Rank					
Slagtoth	Raw Meat	15	Body Carve	G Rank					
Uroktor	Uroktor Scale	60	Body Carve	Low Rank					
Uroktor	Monster Bone M	30	Body Carve	Low Rank					
Uroktor	Dragonfell Berry	10	Body Carve	Low Rank					
Uroktor	Uroktor Scale+	55	Body Carve	High Rank					
Uroktor	Monster Bone M	20	Body Carve	High Rank					
Uroktor	Dragonfell Berry	15	Body Carve	High Rank					
Uroktor	Uroktor Scale	10	Body Carve	High Rank					
Uroktor	Supple Piel	60	Body Carve	G Rank					
Uroktor	Uroktor Scale+	30	Body Carve	G Rank					
Uroktor	Dragonfell Berry	10	Body Carve	G Rank					
Wroggi	Wroggi Fang	40	Body Carve	Low Rank					
Wroggi	Wroggi Hide	29	Body Carve	Low Rank					
Wroggi	Wroggi Scale	23	Body Carve	Low Rank					
Wroggi	Monster Bone S	8	Body Carve	Low Rank					
Wroggi	Wroggi Fang	38	Body Carve	High Rank					
Wroggi	Wroggi Scale+	35	Body Carve	High Rank					
Wroggi	Avian Finebone	20	Body Carve	High Rank					
Wroggi	Wroggi Hide	7	Body Carve	High Rank					
Wroggi	Avian Stoutbone	42	Body Carve	G Rank					
Wroggi	Wroggi Scale+	30	Body Carve	G Rank					
Wroggi	Wroggi Fang	28	Body Carve	G Rank					
